,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
1812,Labette,Labette,Labette County,20099,KS,Kansas,37.1913,-95.2976,20096
1813,St. James,St. James,St. James Parish,22093,LA,Louisiana,30.027,-90.7931,20090
1814,Winneshiek,Winneshiek,Winneshiek County,19191,IA,Iowa,43.2907,-91.8437,20050
1815,Hempstead,Hempstead,Hempstead County,5057,AR,Arkansas,33.7354,-93.6684,20037
1816,Smith,Smith,Smith County,47159,TN,Tennessee,36.2505,-85.9567,20034
1817,Richland,Richland,Richland Parish,22083,LA,Louisiana,32.4178,-91.7635,20028
1818,Taylor,Taylor,Taylor County,55119,WI,Wisconsin,45.2116,-90.5012,19979
1819,Dodge,Dodge,Dodge County,13091,GA,Georgia,32.1722,-83.1684,19977
1820,Washington,Washington,Washington County,13303,GA,Georgia,32.9695,-82.7959,19975
1821,Davison,Davison,Davison County,46035,SD,South Dakota,43.6747,-98.146,19966
1822,Tyler,Tyler,Tyler County,48457,TX,Texas,30.7712,-94.3766,19962
1823,Martin,Martin,Martin County,27091,MN,Minnesota,43.6744,-94.5511,19960
1824,Spencer,Spencer,Spencer County,18147,IN,Indiana,38.0141,-87.0077,19935
1825,Union,Union,Union County,47173,TN,Tennessee,36.2879,-83.8375,19860
1826,DeWitt,DeWitt,DeWitt County,48123,TX,Texas,29.0821,-97.3568,19826
1827,Pierce,Pierce,Pierce County,13229,GA,Georgia,31.3588,-82.2128,19822
1828,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,19816
1829,Lincoln,Lincoln,Lincoln County,56023,WY,Wyoming,42.264,-110.656,19794
1830,Duchesne,Duchesne,Duchesne County,49013,UT,Utah,40.2982,-110.4252,19779
1831,Vernon,Vernon,Vernon County,29217,MO,Missouri,37.8506,-94.3424,19777
1832,Orange,Orange,Orange County,18117,IN,Indiana,38.5418,-86.4951,19768
1833,Wayne,Wayne,Wayne County,28153,MS,Mississippi,31.6408,-88.6958,19760
1834,Jones,Jones,Jones County,48253,TX,Texas,32.7399,-99.8788,19758
1835,Franklin,Franklin,Franklin Parish,22041,LA,Louisiana,32.1333,-91.6738,19752
1836,Gonzales,Gonzales,Gonzales County,48177,TX,Texas,29.4567,-97.4925,19736
1837,Adair,Adair,Adair County,40001,OK,Oklahoma,35.8839,-94.6587,19726
1838,Douglas,Douglas,Douglas County,17041,IL,Illinois,39.7694,-88.2173,19714
1839,Wayne,Wayne,Wayne County,21231,KY,Kentucky,36.8013,-84.8286,19666
1840,Plumas,Plumas,Plumas County,6063,CA,California,40.0046,-120.8385,19650
1841,Marion,Marion,Marion County,21155,KY,Kentucky,37.5525,-85.2696,19627
1842,Benton,Benton,Benton County,29015,MO,Missouri,38.2949,-93.2879,19616
1843,Freestone,Freestone,Freestone County,48161,TX,Texas,31.7049,-96.1491,19599
1844,Simpson,Simpson,Simpson County,21213,KY,Kentucky,36.742,-86.5823,19574
1845,Elbert,Elbert,Elbert County,13105,GA,Georgia,34.1168,-82.8401,19570
1846,Chaffee,Chaffee,Chaffee County,8015,CO,Colorado,38.747,-106.1941,19564
1847,Spencer,Spencer,Spencer County,21215,KY,Kentucky,38.0325,-85.3278,19549
1848,Polk,Polk,Polk County,37149,NC,North Carolina,35.2793,-82.1697,19538
1849,Holmes,Holmes,Holmes County,12059,FL,Florida,30.8679,-85.814,19529
1850,Fayette,Fayette,Fayette County,19065,IA,Iowa,42.8626,-91.8444,19519
1851,Langlade,Langlade,Langlade County,55067,WI,Wisconsin,45.2623,-89.0719,19512
1852,Jackson,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,19470
1853,East Feliciana,East Feliciana,East Feliciana Parish,22037,LA,Louisiana,30.8451,-91.0455,19452
1854,Polk,Polk,Polk County,5113,AR,Arkansas,34.4858,-94.2282,19384
1855,Cherokee,Cherokee,Cherokee County,20021,KS,Kansas,37.1693,-94.8463,19380
1856,Hart,Hart,Hart County,21099,KY,Kentucky,37.2999,-85.8847,19345
1857,Kent,Kent,Kent County,24029,MD,Maryland,39.2556,-76.039,19289
1858,Los Alamos,Los Alamos,Los Alamos County,35028,NM,New Mexico,35.8693,-106.3073,19253
1859,Gem,Gem,Gem County,16045,ID,Idaho,44.0615,-116.3975,19250
1860,Macon,Macon,Macon County,1087,AL,Alabama,32.3859,-85.6927,19198
1861,Perry,Perry,Perry County,18123,IN,Indiana,38.0796,-86.638,19186
1862,Marengo,Marengo,Marengo County,1091,AL,Alabama,32.2477,-87.7895,19180
1863,McIntosh,McIntosh,McIntosh County,40091,OK,Oklahoma,35.3736,-95.6668,19159
1864,Pike,Pike,Pike County,13231,GA,Georgia,33.0923,-84.3892,19145
1865,Roosevelt,Roosevelt,Roosevelt County,35041,NM,New Mexico,34.0212,-103.48,19142
1866,Green Lake,Green Lake,Green Lake County,55047,WI,Wisconsin,43.8004,-89.0449,19093
1867,Beadle,Beadle,Beadle County,46005,SD,South Dakota,44.4145,-98.2781,19089
1868,Humphreys,Humphreys,Humphreys County,47085,TN,Tennessee,36.0408,-87.7756,19032
1869,Greene,Greene,Greene County,13133,GA,Georgia,33.5788,-83.1667,19020
1870,Ashley,Ashley,Ashley County,5003,AR,Arkansas,33.1912,-91.7685,19018
1871,Butler,Butler,Butler County,1013,AL,Alabama,31.7524,-86.6803,18981
1872,Perry,Perry,Perry County,29157,MO,Missouri,37.7072,-89.8244,18970
1873,Waseca,Waseca,Waseca County,27161,MN,Minnesota,44.0221,-93.5873,18953
1874,Saluda,Saluda,Saluda County,45081,SC,South Carolina,34.0061,-81.7268,18952
1875,Pickens,Pickens,Pickens County,1107,AL,Alabama,33.2808,-88.0887,18925
1876,McDowell,McDowell,McDowell County,54047,WV,West Virginia,37.3785,-81.6536,18911
1877,Hampton,Hampton,Hampton County,45049,SC,South Carolina,32.7763,-81.1407,18890
1878,Adair,Adair,Adair County,21001,KY,Kentucky,37.1042,-85.2806,18887
1879,Tishomingo,Tishomingo,Tishomingo County,28141,MS,Mississippi,34.7404,-88.2393,18837
1880,Inyo,Inyo,Inyo County,6027,CA,California,36.5111,-117.4107,18829
1881,Paulding,Paulding,Paulding County,39125,OH,Ohio,41.1166,-84.5802,18827
1882,Houston,Houston,Houston County,27055,MN,Minnesota,43.6714,-91.4929,18826
1883,Harrison,Harrison,Harrison County,21097,KY,Kentucky,38.4418,-84.3314,18803
1884,Warren,Warren,Warren County,37185,NC,North Carolina,36.3965,-78.1067,18803
1885,Crawford,Crawford,Crawford County,17033,IL,Illinois,39.0027,-87.7596,18729
1886,Concordia,Concordia,Concordia Parish,22029,LA,Louisiana,31.4459,-91.6401,18677
1887,Lamar,Lamar,Lamar County,13171,GA,Georgia,33.0765,-84.1395,18676
1888,Fentress,Fentress,Fentress County,47049,TN,Tennessee,36.3805,-84.9324,18642
1889,Randolph,Randolph,Randolph County,5121,AR,Arkansas,36.3415,-91.0276,18619
1890,Poweshiek,Poweshiek,Poweshiek County,19157,IA,Iowa,41.6864,-92.5315,18608
1891,Clay,Clay,Clay County,28025,MS,Mississippi,33.6556,-88.7816,18598
1892,Deaf Smith,Deaf Smith,Deaf Smith County,48117,TX,Texas,34.966,-102.605,18585
1893,Otero,Otero,Otero County,8089,CO,Colorado,37.9026,-103.7165,18580
1894,Yancey,Yancey,Yancey County,37199,NC,North Carolina,35.8989,-82.3076,18538
1896,Ste. Genevieve,Ste. Genevieve,Ste. Genevieve County,29186,MO,Missouri,37.8944,-90.1944,18494
1897,Dickinson,Dickinson,Dickinson County,20041,KS,Kansas,38.8665,-97.1527,18492
1898,Westmoreland,Westmoreland,Westmoreland County,51193,VA,Virginia,38.112,-76.8042,18480
1899,Cedar,Cedar,Cedar County,19031,IA,Iowa,41.7723,-91.1324,18479
1900,Wright,Wright,Wright County,29229,MO,Missouri,37.2702,-92.4687,18475
1901,Appling,Appling,Appling County,13001,GA,Georgia,31.7492,-82.2889,18441
1902,Bosque,Bosque,Bosque County,48035,TX,Texas,31.9004,-97.6343,18404
1903,Jefferson,Jefferson,Jefferson County,20087,KS,Kansas,39.2358,-95.3834,18387
1904,Banks,Banks,Banks County,13011,GA,Georgia,34.3543,-83.4972,18381
1905,Andrews,Andrews,Andrews County,48003,TX,Texas,32.305,-102.6377,18362
1906,Stone,Stone,Stone County,28131,MS,Mississippi,30.79,-89.1177,18360
1907,Covington,Covington,Covington County,28031,MS,Mississippi,31.6332,-89.5526,18323
1908,Berrien,Berrien,Berrien County,13019,GA,Georgia,31.276,-83.2296,18187
1909,Montour,Montour,Montour County,42093,PA,Pennsylvania,41.0279,-76.6586,18165
1910,Colonial Heights,Colonial Heights,Colonial Heights City,51570,VA,Virginia,37.265,-77.3969,18158
1911,Frio,Frio,Frio County,48163,TX,Texas,28.8678,-99.1082,18151
1912,Brantley,Brantley,Brantley County,13025,GA,Georgia,31.1969,-81.9819,18105
1913,Gilchrist,Gilchrist,Gilchrist County,12041,FL,Florida,29.7258,-82.8004,18070
1914,Andrew,Andrew,Andrew County,29003,MO,Missouri,39.9835,-94.8021,18069
1915,Benzie,Benzie,Benzie County,26019,MI,Michigan,44.6387,-86.0155,18058
1916,Sawyer,Sawyer,Sawyer County,55113,WI,Wisconsin,45.88,-91.1445,18057
1917,Grant,Grant,Grant County,5053,AR,Arkansas,34.29,-92.4237,18022
1918,Russell,Russell,Russell County,21207,KY,Kentucky,36.9911,-85.0587,18021
1919,Southampton,Southampton,Southampton County,51175,VA,Virginia,36.7204,-77.1061,18003
1920,San Juan,San Juan,San Juan County,53055,WA,Washington,48.5776,-122.9654,18001
1921,Madison,Madison,Madison County,12079,FL,Florida,30.4441,-83.4701,17986
1922,Johnson,Johnson,Johnson County,47091,TN,Tennessee,36.4549,-81.8518,17982
1923,Burleson,Burleson,Burleson County,48051,TX,Texas,30.4925,-96.6215,17958
1924,Kalkaska,Kalkaska,Kalkaska County,26079,MI,Michigan,44.6847,-85.0902,17934
1925,Young,Young,Young County,48503,TX,Texas,33.1766,-98.6878,17903
1926,Schuyler,Schuyler,Schuyler County,36097,NY,New York,42.3938,-76.8752,17855
1927,King William,King William,King William County,51101,VA,Virginia,37.7066,-77.0885,17845
1928,Unicoi,Unicoi,Unicoi County,47171,TN,Tennessee,36.1107,-82.4323,17845
1929,Attala,Attala,Attala County,28007,MS,Mississippi,33.0863,-89.5815,17842
1930,Bertie,Bertie,Bertie County,37015,NC,North Carolina,36.0663,-76.9788,17818
1931,Hughes,Hughes,Hughes County,46065,SD,South Dakota,44.389,-99.996,17812
1932,Eastland,Eastland,Eastland County,48133,TX,Texas,32.3271,-98.8323,17812
1933,Haywood,Haywood,Haywood County,47075,TN,Tennessee,35.5832,-89.2838,17806
1934,Winston,Winston,Winston County,28159,MS,Mississippi,33.0885,-89.0344,17741
1935,Pike,Pike,Pike County,29163,MO,Missouri,39.3438,-91.1714,17719
1936,Dickinson,Dickinson,Dickinson County,19059,IA,Iowa,43.378,-95.1508,17692
1937,Avery,Avery,Avery County,37011,NC,North Carolina,36.0765,-81.9226,17679
1938,Patrick,Patrick,Patrick County,51141,VA,Virginia,36.6783,-80.2844,17660
1939,Seward,Seward,Seward County,31159,NE,Nebraska,40.8724,-97.1395,17644
1940,Polk,Polk,Polk County,47139,TN,Tennessee,35.1199,-84.5233,17620
1941,Park,Park,Park County,8093,CO,Colorado,39.1194,-105.7172,17597
1942,Hancock,Hancock,Hancock County,17067,IL,Illinois,40.4037,-91.1647,17582
1943,Lee,Lee,Lee County,48287,TX,Texas,30.3107,-96.9657,17543
1944,Northampton,Northampton,Northampton County,37131,NC,North Carolina,36.4178,-77.3969,17528
1945,Delaware,Delaware,Delaware County,19055,IA,Iowa,42.4712,-91.3673,17523
1946,Sharp,Sharp,Sharp County,5135,AR,Arkansas,36.1612,-91.4798,17422
1947,Chester,Chester,Chester County,47023,TN,Tennessee,35.4217,-88.6135,17392
1948,Pitkin,Pitkin,Pitkin County,8097,CO,Colorado,39.2171,-106.9166,17325
1949,Park,Park,Park County,30067,MT,Montana,45.4884,-110.5267,17320
1950,Drew,Drew,Drew County,5043,AR,Arkansas,33.5894,-91.72,17309
1951,Henry,Henry,Henry County,1067,AL,Alabama,31.5147,-85.2414,17282
1952,Humboldt,Humboldt,Humboldt County,32013,NV,Nevada,41.4068,-118.112,17266
1953,Richland,Richland,Richland County,55103,WI,Wisconsin,43.3756,-90.4295,17256
1954,Cook,Cook,Cook County,13075,GA,Georgia,31.154,-83.4305,17242
1955,Morgan,Morgan,Morgan County,54065,WV,West Virginia,39.5604,-78.2578,17237
1956,Garrard,Garrard,Garrard County,21079,KY,Kentucky,37.6396,-84.5377,17175
1957,Ben Hill,Ben Hill,Ben Hill County,13017,GA,Georgia,31.7598,-83.2205,17169
1958,Franklin,Franklin,Franklin County,5047,AR,Arkansas,35.5124,-93.8906,17160
1959,Dallas,Dallas,Dallas County,29059,MO,Missouri,37.6804,-93.0237,17158
1960,Mariposa,Mariposa,Mariposa County,6043,CA,California,37.5815,-119.9054,17130
1961,Clayton,Clayton,Clayton County,19043,IA,Iowa,42.8447,-91.3414,17123
1962,Manassas Park,Manassas Park,Manassas Park City,51685,VA,Virginia,38.7709,-77.4429,17123
1963,Union,Union,Union County,17181,IL,Illinois,37.4713,-89.2551,17122
1964,Mason,Mason,Mason County,21161,KY,Kentucky,38.5952,-83.8242,17068
1965,Bristol,Bristol,Bristol City,51520,VA,Virginia,36.618,-82.1605,17036
1966,Arkansas,Arkansas,Arkansas County,5001,AR,Arkansas,34.2892,-91.3742,17024
1967,Chickasaw,Chickasaw,Chickasaw County,28017,MS,Mississippi,33.9208,-88.9479,17024
1968,Gunnison,Gunnison,Gunnison County,8051,CO,Colorado,38.6667,-107.0316,17018
1969,Tama,Tama,Tama County,19171,IA,Iowa,42.0798,-92.5326,17017
1970,Falls,Falls,Falls County,48145,TX,Texas,31.2533,-96.9359,17013
1971,Piscataquis,Piscataquis,Piscataquis County,23021,ME,Maine,45.8374,-69.2846,16936
1972,Lewis,Lewis,Lewis County,54041,WV,West Virginia,38.9959,-80.5022,16920
1973,Rabun,Rabun,Rabun County,13241,GA,Georgia,34.8818,-83.402,16915
1974,Robertson,Robertson,Robertson County,48395,TX,Texas,31.027,-96.5129,16912
1975,Marion,Marion,Marion County,5089,AR,Arkansas,36.2684,-92.6842,16905
1976,Cooper,Cooper,Cooper County,29053,MO,Missouri,38.8435,-92.8101,16893
1977,McCreary,McCreary,McCreary County,21147,KY,Kentucky,36.7371,-84.4842,16892
1978,Scurry,Scurry,Scurry County,48415,TX,Texas,32.7463,-100.9164,16883
1979,Buckingham,Buckingham,Buckingham County,51029,VA,Virginia,37.5722,-78.5288,16869
1980,Hardin,Hardin,Hardin County,19083,IA,Iowa,42.3839,-93.2404,16861
1981,Edgar,Edgar,Edgar County,17045,IL,Illinois,39.6786,-87.7456,16852
1982,Holmes,Holmes,Holmes County,28051,MS,Mississippi,33.1235,-90.0921,16848
1983,Cross,Cross,Cross County,5037,AR,Arkansas,35.2957,-90.7711,16827
1984,Long,Long,Long County,13183,GA,Georgia,31.7526,-81.7458,16804
1985,Idaho,Idaho,Idaho County,16049,ID,Idaho,45.8441,-115.4675,16787
1986,Jackson,Jackson,Jackson County,5067,AR,Arkansas,35.5992,-91.2145,16784
1987,Warren,Warren,Warren County,17187,IL,Illinois,40.8488,-90.615,16760
1988,Bond,Bond,Bond County,17005,IL,Illinois,38.8868,-89.4355,16750
1989,Dixie,Dixie,Dixie County,12029,FL,Florida,29.6086,-83.1587,16737
1990,Madison,Madison,Madison County,5087,AR,Arkansas,36.011,-93.7246,16737
1991,Lafayette,Lafayette,Lafayette County,55065,WI,Wisconsin,42.6605,-90.1317,16716
1992,Rush,Rush,Rush County,18139,IN,Indiana,39.62,-85.4658,16716
1993,Giles,Giles,Giles County,51071,VA,Virginia,37.3142,-80.7029,16711
1994,Union,Union,Union County,46127,SD,South Dakota,42.8325,-96.656,16700
1995,Piatt,Piatt,Piatt County,17147,IL,Illinois,40.0103,-88.5911,16698
1996,Baker,Baker,Baker County,41001,OR,Oregon,44.7092,-117.6753,16685
1997,Washburn,Washburn,Washburn County,55129,WI,Wisconsin,45.8992,-91.7912,16685
1998,La Paz,La Paz,La Paz County,4012,AZ,Arizona,33.7294,-113.9815,16681
1999,Madison,Madison,Madison County,19121,IA,Iowa,41.3307,-94.0156,16609
2000,Taylor,Taylor,Taylor County,54091,WV,West Virginia,39.336,-80.0462,16602
2001,Iowa,Iowa,Iowa County,19095,IA,Iowa,41.6863,-92.0655,16575
2002,Burnett,Burnett,Burnett County,55013,WI,Wisconsin,45.8627,-92.3676,16561
2003,Lee,Lee,Lee County,45061,SC,South Carolina,34.1633,-80.2545,16557
2004,Richland,Richland,Richland County,38077,ND,North Dakota,46.2646,-96.9483,16548
2005,Fountain,Fountain,Fountain County,18045,IN,Indiana,40.1209,-87.242,16468
2006,Alamosa,Alamosa,Alamosa County,8003,CO,Colorado,37.5729,-105.7883,16460
2007,Socorro,Socorro,Socorro County,35053,NM,New Mexico,34.0072,-106.9302,16453
2008,Crawford,Crawford,Crawford County,19047,IA,Iowa,42.0372,-95.382,16450
2009,Clay,Clay,Clay County,19041,IA,Iowa,43.0826,-95.1509,16423
2010,Potter,Potter,Potter County,42105,PA,Pennsylvania,41.7449,-77.8958,16390
2011,Radford,Radford,Radford City,51750,VA,Virginia,37.1229,-80.5587,16379
2012,Phillips,Phillips,Phillips County,5107,AR,Arkansas,34.4274,-90.8489,16373
2013,New Madrid,New Madrid,New Madrid County,29143,MO,Missouri,36.5946,-89.6517,16341
2014,Parke,Parke,Parke County,18121,IN,Indiana,39.7736,-87.2064,16327
2015,Wayne,Wayne,Wayne County,47181,TN,Tennessee,35.2399,-87.7881,16325
2016,Jasper,Jasper,Jasper County,28061,MS,Mississippi,32.0191,-89.1189,16320
2017,Atchison,Atchison,Atchison County,20005,KS,Kansas,39.5318,-95.3135,16309
2018,Fayette,Fayette,Fayette County,1057,AL,Alabama,33.7212,-87.7388,16297
2019,Brooks,Brooks,Brooks County,13027,GA,Georgia,30.842,-83.5802,16275
2020,Lawrence,Lawrence,Lawrence County,5075,AR,Arkansas,36.0412,-91.107,16258
2021,Appomattox,Appomattox,Appomattox County,51011,VA,Virginia,37.3723,-78.8126,16253
2022,Dade,Dade,Dade County,13083,GA,Georgia,34.8546,-85.5044,16239
2023,Hill,Hill,Hill County,30041,MT,Montana,48.6282,-110.1112,16238
2024,Lawrence,Lawrence,Lawrence County,21127,KY,Kentucky,38.0679,-82.7348,16228
2025,Bayfield,Bayfield,Bayfield County,55007,WI,Wisconsin,46.5237,-91.2009,16214
2026,Rockcastle,Rockcastle,Rockcastle County,21203,KY,Kentucky,37.3652,-84.316,16171
2027,Kanabec,Kanabec,Kanabec County,27065,MN,Minnesota,45.9452,-93.2934,16145
2028,Wayne,Wayne,Wayne County,17191,IL,Illinois,38.4296,-88.4256,16127
2029,Crawford,Crawford,Crawford County,55023,WI,Wisconsin,43.2395,-90.931,16123
2030,Bates,Bates,Bates County,29013,MO,Missouri,38.2573,-94.34,16101
2031,Sequatchie,Sequatchie,Sequatchie County,47153,TN,Tennessee,35.3712,-85.4106,16065
2032,Ashland,Ashland,Ashland County,55003,WI,Wisconsin,46.3148,-90.6781,16041
2033,Otoe,Otoe,Otoe County,31131,NE,Nebraska,40.6485,-96.1348,15995
2034,Brunswick,Brunswick,Brunswick County,51025,VA,Virginia,36.7648,-77.859,15965
2035,Casey,Casey,Casey County,21045,KY,Kentucky,37.3223,-84.9283,15942
2036,Benton,Benton,Benton County,47005,TN,Tennessee,36.0698,-88.0683,15933
2037,Leon,Leon,Leon County,48289,TX,Texas,31.2965,-95.9957,15928
2038,Sevier,Sevier,Sevier County,5133,AR,Arkansas,33.9972,-94.2412,15913
2039,Van Buren,Van Buren,Van Buren County,5141,AR,Arkansas,35.5806,-92.5158,15900
2040,Trinity,Trinity,Trinity County,6105,CA,California,40.6507,-123.1126,15889
2041,Aitkin,Aitkin,Aitkin County,27001,MN,Minnesota,46.6082,-93.4155,15859
2042,Neosho,Neosho,Neosho County,20133,KS,Kansas,37.5585,-95.3068,15826
2043,Osage,Osage,Osage County,20139,KS,Kansas,38.6523,-95.7269,15787
2044,Jefferson,Jefferson,Jefferson County,19101,IA,Iowa,41.0318,-91.9489,15785
2045,Henry,Henry,Henry County,21103,KY,Kentucky,38.4485,-85.1189,15731
2046,Grand,Grand,Grand County,8049,CO,Colorado,40.1026,-106.1183,15724
2047,Richland,Richland,Richland County,17159,IL,Illinois,38.7124,-88.0851,15716
2048,Mercer,Mercer,Mercer County,17131,IL,Illinois,41.2053,-90.7414,15692
2049,Pawnee,Pawnee,Pawnee County,40117,OK,Oklahoma,36.3169,-96.6992,15682
2050,Nottoway,Nottoway,Nottoway County,51135,VA,Virginia,37.143,-78.0513,15638
2051,Marquette,Marquette,Marquette County,55077,WI,Wisconsin,43.8196,-89.3987,15619
2052,Floyd,Floyd,Floyd County,19067,IA,Iowa,43.0599,-92.789,15601
2053,Carroll,Carroll,Carroll County,17015,IL,Illinois,42.0687,-89.9343,15594
2054,Jefferson,Jefferson,Jefferson County,13163,GA,Georgia,33.0549,-82.4182,15591
2055,Pemiscot,Pemiscot,Pemiscot County,29155,MO,Missouri,36.2114,-89.7854,15555
2056,Clarke,Clarke,Clarke County,28023,MS,Mississippi,32.0414,-88.6894,15553
2057,De Witt,De Witt,De Witt County,17039,IL,Illinois,40.1746,-88.9041,15535
2058,Floyd,Floyd,Floyd County,51063,VA,Virginia,36.9316,-80.3625,15532
2059,Barbour,Barbour,Barbour County,54001,WV,West Virginia,39.133,-80.003,15527
2060,Union,Union,Union County,12125,FL,Florida,30.0439,-82.3714,15524
2061,Gooding,Gooding,Gooding County,16047,ID,Idaho,42.971,-114.8115,15520
2062,Brown,Brown,Brown County,18013,IN,Indiana,39.1962,-86.2274,15513
2063,Marshall,Marshall,Marshall County,40095,OK,Oklahoma,34.0245,-96.7691,15494
2064,Vermillion,Vermillion,Vermillion County,18165,IN,Indiana,39.8538,-87.464,15488
2065,Williamsburg,Williamsburg,Williamsburg City,51830,VA,Virginia,37.2693,-76.7076,15486
2066,Clark,Clark,Clark County,17023,IL,Illinois,39.3336,-87.7877,15467
2067,Washington,Washington,Washington County,1129,AL,Alabama,31.4076,-88.2079,15434
2068,Redwood,Redwood,Redwood County,27127,MN,Minnesota,44.4037,-95.2538,15428
2069,Moniteau,Moniteau,Moniteau County,29135,MO,Missouri,38.6328,-92.5831,15401
2070,West Feliciana,West Feliciana,West Feliciana Parish,22125,LA,Louisiana,30.8798,-91.42,15358
2071,Grayson,Grayson,Grayson County,51077,VA,Virginia,36.6565,-81.2249,15356
2072,Tipton,Tipton,Tipton County,18159,IN,Indiana,40.3113,-86.0519,15328
2073,Lawrence,Lawrence,Lawrence County,17101,IL,Illinois,38.72,-87.7268,15302
2074,Roseau,Roseau,Roseau County,27135,MN,Minnesota,48.7751,-95.8108,15294
2075,Kingfisher,Kingfisher,Kingfisher County,40073,OK,Oklahoma,35.9454,-97.9421,15290
2076,Page,Page,Page County,19145,IA,Iowa,40.7391,-95.1502,15225
2077,Torrance,Torrance,Torrance County,35057,NM,New Mexico,34.6405,-105.8508,15203
2078,Macon,Macon,Macon County,29121,MO,Missouri,39.8308,-92.5646,15173
2079,Alleghany,Alleghany,Alleghany County,51005,VA,Virginia,37.7878,-80.0062,15159
2080,Cleburne,Cleburne,Cleburne County,1029,AL,Alabama,33.6745,-85.5188,15144
2081,Pecos,Pecos,Pecos County,48371,TX,Texas,30.781,-102.7235,15114
2082,Fleming,Fleming,Fleming County,21069,KY,Kentucky,38.3701,-83.6967,15111
2083,Jackson,Jackson,Jackson Parish,22049,LA,Louisiana,32.302,-92.5578,15093
2084,Missaukee,Missaukee,Missaukee County,26113,MI,Michigan,44.3374,-85.0947,15089
2085,Arenac,Arenac,Arenac County,26011,MI,Michigan,44.0655,-83.8952,15031
2086,Jackson,Jackson,Jackson County,48239,TX,Texas,28.9542,-96.5776,15010
2087,Gulf,Gulf,Gulf County,12045,FL,Florida,29.9565,-85.2263,15002
